timestamp,seq,key,aRMSx,aRMSy,aRMSz,vRMSx,vRMSy,vRMSz,temperature,aucausticRMS,extra,mac
1777797428469,167746,RMS,0.05457,0.104376,0.051899,0.406585,1.028261,0.634495,28.55912,47.16513,,E4:65:B8:2C:73:48
1777797435432,167753,RMS,0.05376,0.104284,0.051916,0.591271,1.015351,0.49742,28.99796,46.95136,,E4:65:B8:2C:73:48
1777797442600,167760,RMS,0.055767,0.105755,0.051682,0.75662,0.847723,0.454217,28.99888,45.80386,,E4:65:B8:2C:73:48
1777797449563,167767,RMS,0.053704,0.106104,0.05298,0.515342,1.191618,0.661505,28.87656,47.45551,,E4:65:B8:2C:73:48
1777797456526,167774,RMS,0.054235,0.106583,0.05332,0.539828,1.074674,0.552062,28.92536,47.52006,,E4:65:B8:2C:73:48
1777797463489,167781,RMS,0.056152,0.103996,0.051634,0.66164,0.92846,0.493731,28.92558,47.10302,,E4:65:B8:2C:73:48
1777797470452,167788,RMS,0.0543,0.102475,0.052398,0.521257,1.045226,0.424732,29.19406,48.0234,,E4:65:B8:2C:73:48
1777797477416,167795,RMS,0.052893,0.107436,0.052023,0.624003,1.174445,0.557319,29.04771,46.64139,,E4:65:B8:2C:73:48
1777797484584,167802,RMS,0.054929,0.102523,0.05293,0.461521,1.026717,0.583606,29.0477,45.43631,,E4:65:B8:2C:73:48
1777797491547,167809,RMS,0.056025,0.103954,0.052252,0.766034,1.003869,0.473934,29.02331,46.96767,,E4:65:B8:2C:73:48
1777797498511,167816,RMS,0.0534,0.107143,0.052825,0.502104,0.950063,0.558697,29.16963,47.23815,,E4:65:B8:2C:73:48
1777797505474,167823,RMS,0.053635,0.101175,0.05217,0.516186,1.163321,0.539666,29.09658,47.83949,,E4:65:B8:2C:73:48
1777797512436,167830,RMS,0.052124,0.10515,0.054907,0.473695,1.174283,0.471109,28.97451,48.14171,,E4:65:B8:2C:73:48
1777797519604,167837,RMS,0.056671,0.103136,0.051175,0.634018,1.194133,0.5022,29.09658,47.00622,,E4:65:B8:2C:73:48
1777797526568,167844,RMS,0.053255,0.107791,0.052159,0.520355,1.246631,0.460846,28.92554,47.46946,,E4:65:B8:2C:73:48
1777797533531,167851,RMS,0.05483,0.10694,0.051781,0.639781,1.464296,0.562893,28.11382,47.22029,,E4:65:B8:2C:73:48
1777797540494,167858,RMS,0.056585,0.107705,0.052494,0.521384,1.111518,0.67809,29.07206,47.93439,,E4:65:B8:2C:73:48
1777797547457,167865,RMS,0.05819,0.106318,0.05154,0.556535,1.031,0.746319,28.9987,47.38208,,E4:65:B8:2C:73:48
1777797554421,167872,RMS,0.056131,0.106188,0.051262,0.632769,1.205417,0.564079,28.92558,47.7933,,E4:65:B8:2C:73:48
1777797561517,167879,RMS,0.055826,0.10844,0.053892,0.648999,1.249292,0.546461,29.12086,46.85942,,E4:65:B8:2C:73:48
1777797568553,167886,RMS,0.056164,0.106204,0.050845,0.670092,1.180831,0.465352,28.90101,47.03931,,E4:65:B8:2C:73:48
1777797575515,167893,RMS,0.055044,0.10498,0.052148,0.571472,1.16631,0.5526,28.58342,42.72482,,E4:65:B8:2C:73:48
1777797582479,167900,RMS,0.053917,0.108766,0.053152,0.651382,1.173372,0.576562,28.65583,47.67974,,E4:65:B8:2C:73:48
1777797589441,167907,RMS,0.054245,0.105192,0.05297,0.582147,1.025376,0.538377,28.87675,47.21876,,E4:65:B8:2C:73:48
1777797596405,167914,RMS,0.05543,0.107463,0.051684,0.529752,0.957884,0.552205,29.07206,46.72055,,E4:65:B8:2C:73:48
1777797603574,167921,RMS,0.0546,0.105947,0.053093,0.540286,0.940016,0.500894,29.12095,47.44717,,E4:65:B8:2C:73:48
1777797610535,167928,RMS,0.054722,0.105704,0.052048,0.528947,1.231601,0.48852,29.26727,47.23925,,E4:65:B8:2C:73:48
1777797617499,167935,RMS,0.056233,0.104923,0.052776,0.630572,1.508126,0.527164,28.87665,47.3013,,E4:65:B8:2C:73:48
1777797624462,167942,RMS,0.054949,0.107021,0.051071,0.607662,0.988785,0.4331,28.77888,47.69441,,E4:65:B8:2C:73:48
1777797631426,167949,RMS,0.052724,0.10562,0.052561,0.535471,1.237654,0.568299,28.95,47.89091,,E4:65:B8:2C:73:48
1777797638593,167956,RMS,0.054315,0.104305,0.052708,0.467795,0.992336,0.457349,28.97436,45.84948,,E4:65:B8:2C:73:48
1777797645556,167963,RMS,0.05372,0.106546,0.050504,0.585571,1.299796,0.465048,28.60595,48.55336,,E4:65:B8:2C:73:48
1777797652520,167970,RMS,0.054276,0.106089,0.051562,0.503579,1.136873,0.507147,29.2429,47.26234,,E4:65:B8:2C:73:48
1777797659483,167977,RMS,0.053528,0.105177,0.053505,0.529051,0.920032,0.43987,29.04759,46.35797,,E4:65:B8:2C:73:48
1777797666652,167984,RMS,0.054283,0.10616,0.0542,0.570702,1.245475,0.562618,28.40733,43.81931,,E4:65:B8:2C:73:48
1777797673410,167991,RMS,0.052556,0.105231,0.052417,0.508478,0.951412,0.510624,28.23834,46.98824,,E4:65:B8:2C:73:48
1777797680578,167998,RMS,0.054692,0.108624,0.052685,0.519281,1.118711,0.648996,28.99867,48.14555,,E4:65:B8:2C:73:48
1777797687540,168005,RMS,0.054405,0.106008,0.051331,0.587894,0.943479,0.497945,28.5345,47.86915,,E4:65:B8:2C:73:48
1777797694504,168012,RMS,0.055388,0.108655,0.052534,0.741894,1.123722,0.543636,28.65598,47.37635,,E4:65:B8:2C:73:48
1777797701467,168019,RMS,0.052679,0.106325,0.05177,0.559099,1.333834,0.564091,29.34069,48.09659,,E4:65:B8:2C:73:48
1777797708431,168026,RMS,0.053066,0.104594,0.05308,0.593758,1.132611,0.683994,28.94979,46.95048,,E4:65:B8:2C:73:48
1777797715598,168033,RMS,0.056075,0.107282,0.052562,0.697904,1.056998,0.461284,29.07204,46.62661,,E4:65:B8:2C:73:48
1777797722561,168040,RMS,0.054767,0.105319,0.053059,0.626399,1.068617,0.445516,28.18919,48.10327,,E4:65:B8:2C:73:48
1777797729524,168047,RMS,0.054737,0.103669,0.053221,0.713927,1.243001,0.597021,29.07219,48.3145,,E4:65:B8:2C:73:48
1777797736488,168054,RMS,0.053671,0.103062,0.0522,0.55439,1.03544,0.428848,29.12095,48.15094,,E4:65:B8:2C:73:48
1777797743655,168061,RMS,0.054818,0.106067,0.052058,0.575633,1.086651,0.509088,28.31223,46.08065,,E4:65:B8:2C:73:48
1777797750619,168068,RMS,0.05201,0.103698,0.051913,0.466469,1.085757,0.521458,29.02285,48.18286,,E4:65:B8:2C:73:48
1777797757582,168075,RMS,0.05618,0.106213,0.052188,0.614616,1.326336,0.490053,29.19407,44.33526,,E4:65:B8:2C:73:48
1777797764546,168082,RMS,0.053529,0.106779,0.052629,0.523643,1.253044,0.514355,28.65666,47.77518,,E4:65:B8:2C:73:48
1777797771508,168089,RMS,0.056189,0.106207,0.052928,0.713866,1.266456,0.440335,29.07213,47.95251,,E4:65:B8:2C:73:48
1777797778472,168096,RMS,0.053424,0.105618,0.053463,0.513902,1.061129,0.539188,28.99886,47.63363,,E4:65:B8:2C:73:48
1777797785435,168103,RMS,0.055476,0.106663,0.052172,0.546789,1.215812,0.501446,29.24284,46.7629,,E4:65:B8:2C:73:48
1777797792602,168110,RMS,0.054961,0.106131,0.052012,0.580045,1.266012,0.619958,28.8519,47.207,,E4:65:B8:2C:73:48
1777797799566,168117,RMS,0.054635,0.106917,0.052331,0.607253,0.821931,0.518384,29.12089,47.5549,,E4:65:B8:2C:73:48
1777797806529,168124,RMS,0.054731,0.107018,0.053535,0.625393,0.922277,0.449087,29.24293,46.61627,,E4:65:B8:2C:73:48
1777797813494,168131,RMS,0.054193,0.106762,0.053506,0.474441,1.252279,0.439107,28.90101,47.34639,,E4:65:B8:2C:73:48
1777797820660,168138,RMS,0.054092,0.106852,0.052401,0.475415,1.098909,0.512251,28.33496,47.59903,,E4:65:B8:2C:73:48
1777797827624,168145,RMS,0.05269,0.109471,0.053438,0.365076,1.038992,0.575163,28.99855,47.12988,,E4:65:B8:2C:73:48
1777797834587,168152,RMS,0.05426,0.104808,0.053825,0.520786,1.166566,0.470979,29.02318,49.01858,,E4:65:B8:2C:73:48
1777797841550,168159,RMS,0.053673,0.103951,0.052677,0.50151,1.112401,0.480351,29.09652,47.83141,,E4:65:B8:2C:73:48
1777797848513,168166,RMS,0.052796,0.103968,0.053077,0.467828,1.186529,0.463604,28.94994,42.70749,,E4:65:B8:2C:73:48
1777797855477,168173,RMS,0.053854,0.102357,0.052867,0.612723,1.342685,0.519213,29.04748,47.83943,,E4:65:B8:2C:73:48
1777797862440,168180,RMS,0.053826,0.105647,0.054041,0.556448,1.027333,0.673262,29.04724,48.60655,,E4:65:B8:2C:73:48
1777797869609,168187,RMS,0.055359,0.106729,0.052103,0.439864,1.084423,0.491813,28.80341,46.49654,,E4:65:B8:2C:73:48
1777797876570,168194,RMS,0.053586,0.103289,0.053572,0.518965,1.009941,0.578447,29.14542,47.13836,,E4:65:B8:2C:73:48
1777797883535,168201,RMS,0.053048,0.102404,0.052588,0.561518,1.029398,0.468036,28.77888,49.03883,,E4:65:B8:2C:73:48
1777797890497,168208,RMS,0.054855,0.10652,0.050584,0.611401,0.906678,0.509055,29.41331,47.75209,,E4:65:B8:2C:73:48
1777797897674,168215,RMS,0.055294,0.106926,0.05148,0.625557,1.503644,0.647172,29.04779,48.22204,,E4:65:B8:2C:73:48
1777797904629,168222,RMS,0.053825,0.105671,0.053178,0.482386,0.872872,0.742377,28.55742,46.40644,,E4:65:B8:2C:73:48
1777797911591,168229,RMS,0.053649,0.102599,0.050966,0.531591,0.955486,0.446087,28.97442,47.46378,,E4:65:B8:2C:73:48
1777797918554,168236,RMS,0.053965,0.105514,0.054302,0.471394,0.915071,0.477276,29.02291,46.69422,,E4:65:B8:2C:73:48
1777797925518,168243,RMS,0.053784,0.103287,0.051396,0.527347,1.367448,0.548779,29.12089,49.3848,,E4:65:B8:2C:73:48
1777797932481,168250,RMS,0.053915,0.103468,0.051857,0.493199,1.099253,0.489215,29.14536,47.18944,,E4:65:B8:2C:73:48
1777797939649,168257,RMS,0.054412,0.10744,0.052017,0.492048,1.082987,0.635716,28.8033,42.70663,,E4:65:B8:2C:73:48
1777797946612,168264,RMS,0.055986,0.102643,0.052767,0.538235,0.904962,0.526365,28.99837,46.86452,,E4:65:B8:2C:73:48
1777797953576,168271,RMS,0.056489,0.108013,0.051139,0.645111,1.057943,0.506358,28.779,46.34499,,E4:65:B8:2C:73:48
1777797960539,168278,RMS,0.055041,0.105549,0.052509,0.46894,1.539113,0.446925,29.07206,48.18876,,E4:65:B8:2C:73:48
1777797967501,168285,RMS,0.056188,0.106801,0.052228,0.621966,1.431013,0.531081,28.94961,47.3243,,E4:65:B8:2C:73:48
1777797974671,168292,RMS,0.055425,0.106876,0.05308,0.681132,1.433183,0.548995,28.6791,47.97798,,E4:65:B8:2C:73:48
1777797981662,168299,RMS,0.056963,0.107671,0.052048,0.683763,1.146074,0.545455,27.81624,48.26199,,E4:65:B8:2C:73:48
1777797988597,168306,RMS,0.056474,0.109354,0.051194,0.500637,1.188743,0.568885,28.87649,46.59836,,E4:65:B8:2C:73:48
1777797995559,168313,RMS,0.054583,0.107853,0.051961,0.559344,1.31115,0.484977,28.95007,47.92011,,E4:65:B8:2C:73:48
1777798002523,168320,RMS,0.053127,0.100342,0.051072,0.504977,0.994937,0.573637,29.12093,46.30923,,E4:65:B8:2C:73:48
1777798009486,168327,RMS,0.053712,0.101709,0.052535,0.497948,0.893392,0.514189,28.85226,48.06424,,E4:65:B8:2C:73:48
1777798016654,168334,RMS,0.05306,0.109416,0.053849,0.508244,1.083168,0.504431,29.16969,47.28808,,E4:65:B8:2C:73:48
1777798023618,168341,RMS,0.0546,0.106741,0.054305,0.646846,0.956668,0.478799,29.07218,46.82233,,E4:65:B8:2C:73:48
1777798030581,168348,RMS,0.054313,0.104123,0.052349,0.530394,1.174141,0.399582,29.14539,43.82124,,E4:65:B8:2C:73:48
1777798037543,168355,RMS,0.052945,0.106153,0.053633,0.604588,0.931957,0.54301,29.0722,46.76507,,E4:65:B8:2C:73:48
1777798044507,168362,RMS,0.05344,0.10331,0.051198,0.586931,0.958559,0.556882,28.63066,46.80029,,E4:65:B8:2C:73:48
1777798051469,168369,RMS,0.054687,0.104215,0.052617,0.675288,0.993358,0.536667,28.99804,45.68017,,E4:65:B8:2C:73:48
1777798058638,168376,RMS,0.054865,0.104002,0.053021,0.492139,1.236359,0.648853,28.99876,47.58956,,E4:65:B8:2C:73:48
1777798065601,168383,RMS,0.053527,0.102759,0.054353,0.571088,1.011403,0.66458,29.12078,49.08416,,E4:65:B8:2C:73:48
1777798072565,168390,RMS,0.054034,0.106047,0.052147,0.489819,1.137065,0.528734,29.24302,48.48998,,E4:65:B8:2C:73:48
1777798079527,168397,RMS,0.053481,0.105284,0.052826,0.513458,1.013831,0.487303,29.28969,47.14719,,E4:65:B8:2C:73:48
1777798086490,168404,RMS,0.054567,0.103678,0.051991,0.449234,1.187119,0.486447,28.53313,48.70951,,E4:65:B8:2C:73:48
1777798093658,168411,RMS,0.052525,0.104619,0.053572,0.48774,1.152018,0.473518,28.43022,49.11621,,E4:65:B8:2C:73:48
1777798100622,168418,RMS,0.053811,0.10407,0.054481,0.515276,1.002825,0.518629,29.07213,48.07987,,E4:65:B8:2C:73:48
1777798107586,168425,RMS,0.053835,0.106057,0.053709,0.650021,1.180094,0.506786,29.14532,47.81367,,E4:65:B8:2C:73:48
1777798114548,168432,RMS,0.053555,0.105682,0.052768,0.479643,0.915799,0.455649,29.21856,48.07969,,E4:65:B8:2C:73:48
1777798121717,168439,RMS,0.055111,0.100562,0.051221,0.609475,0.998746,0.452965,29.19415,43.58328,,E4:65:B8:2C:73:48
1777798128680,168446,RMS,0.053397,0.105592,0.051866,0.464451,1.151232,0.540282,28.55901,48.66766,,E4:65:B8:2C:73:48
1777798135643,168453,RMS,0.055141,0.106862,0.052326,0.558975,1.428959,0.516059,29.16973,46.76913,,E4:65:B8:2C:73:48
1777798142606,168460,RMS,0.053516,0.106802,0.05251,0.561412,1.117533,0.434136,29.04762,45.42487,,E4:65:B8:2C:73:48
1777798149569,168467,RMS,0.05461,0.103202,0.054574,0.71889,1.033434,0.51312,29.02207,46.51039,,E4:65:B8:2C:73:48
1777798156533,168474,RMS,0.055116,0.107638,0.05336,0.565302,1.462674,0.539694,29.16953,47.94421,,E4:65:B8:2C:73:48
1777798163496,168481,RMS,0.055367,0.102574,0.05307,0.498274,1.112818,0.514136,29.24302,46.34986,,E4:65:B8:2C:73:48
1777798170664,168488,RMS,0.053405,0.106803,0.051664,0.673849,1.082772,0.496336,28.99892,47.81608,,E4:65:B8:2C:73:48
1777798177627,168495,RMS,0.05345,0.104131,0.052834,0.454383,1.199056,0.491801,29.16965,48.03445,,E4:65:B8:2C:73:48
1777798184591,168502,RMS,0.054602,0.103668,0.051935,0.60596,1.117832,0.451394,29.12078,46.88577,,E4:65:B8:2C:73:48
1777798191553,168509,RMS,0.053572,0.103774,0.051917,0.511377,1.106855,0.502067,28.77889,47.60188,,E4:65:B8:2C:73:48
1777798198723,168516,RMS,0.053229,0.10614,0.053311,0.493471,1.12392,0.506996,28.55397,47.77987,,E4:65:B8:2C:73:48
1777798205684,168523,RMS,0.055912,0.106242,0.051485,0.533564,1.152146,0.459574,29.04752,48.59827,,E4:65:B8:2C:73:48
1777798212650,168530,RMS,0.054593,0.104424,0.051939,0.543156,1.117306,0.464837,29.04762,43.94573,,E4:65:B8:2C:73:48
1777798219612,168537,RMS,0.054763,0.105417,0.052437,0.592922,1.311924,0.474632,29.04745,47.06008,,E4:65:B8:2C:73:48
1777798226575,168544,RMS,0.054009,0.100748,0.052413,0.524163,1.222528,0.517491,28.87643,46.14285,,E4:65:B8:2C:73:48
1777798233537,168551,RMS,0.054566,0.107026,0.050834,0.59842,1.065016,0.51882,29.0715,46.96136,,E4:65:B8:2C:73:48
1777798240501,168558,RMS,0.054809,0.10459,0.05195,0.576371,1.447262,0.460554,29.19407,48.20169,,E4:65:B8:2C:73:48
1777798247668,168565,RMS,0.05415,0.107956,0.05279,0.421172,1.153579,0.529702,29.26718,48.3306,,E4:65:B8:2C:73:48
1777798254632,168572,RMS,0.053233,0.103993,0.051433,0.585742,1.14213,0.518167,29.31637,48.44965,,E4:65:B8:2C:73:48
1777798261594,168579,RMS,0.053898,0.104793,0.052999,0.571803,1.348505,0.453497,29.14481,46.41901,,E4:65:B8:2C:73:48
1777798268558,168586,RMS,0.054218,0.108533,0.05366,0.491174,1.301557,0.609454,28.9497,48.03615,,E4:65:B8:2C:73:48
1777798275727,168593,RMS,0.053665,0.104281,0.052815,0.466123,1.343065,0.489914,29.07206,47.92154,,E4:65:B8:2C:73:48
1777798282691,168600,RMS,0.05495,0.104772,0.052932,0.452969,1.014444,0.561577,28.92543,46.54951,,E4:65:B8:2C:73:48
1777798289653,168607,RMS,0.055367,0.104693,0.05358,0.556013,1.216271,0.695655,28.99858,47.8357,,E4:65:B8:2C:73:48
1777798296615,168614,RMS,0.055557,0.105262,0.05321,0.597811,1.052257,0.588252,29.14529,45.8819,,E4:65:B8:2C:73:48
1777798303579,168621,RMS,0.052451,0.10629,0.052364,0.533795,1.120669,0.590049,29.04755,42.04808,,E4:65:B8:2C:73:48
1777798310542,168628,RMS,0.054293,0.106677,0.053655,0.481259,1.174895,0.50119,29.09649,47.73635,,E4:65:B8:2C:73:48
1777798317507,168635,RMS,0.054714,0.103179,0.051369,0.582498,0.896469,0.467899,29.29163,47.2196,,E4:65:B8:2C:73:48
1777798324673,168642,RMS,0.054562,0.104079,0.052599,0.568619,0.980473,0.555838,29.16978,46.57701,,E4:65:B8:2C:73:48
1777798331637,168649,RMS,0.054196,0.105811,0.053283,0.519655,1.252748,0.562135,29.14529,46.375,,E4:65:B8:2C:73:48
1777798338600,168656,RMS,0.05383,0.107487,0.05305,0.540671,1.052242,0.57972,29.0717,46.53776,,E4:65:B8:2C:73:48
1777798345600,168663,RMS,0.054559,0.104471,0.052155,0.616816,0.987218,0.510509,28.65686,46.8939,,E4:65:B8:2C:73:48
1777798352733,168670,RMS,0.054029,0.107008,0.052295,0.445163,0.898334,0.612584,29.19372,47.75838,,E4:65:B8:2C:73:48
1777798359695,168677,RMS,0.05232,0.106311,0.051599,0.542733,1.030369,0.560531,29.365,48.51986,,E4:65:B8:2C:73:48
1777798366657,168684,RMS,0.053337,0.105576,0.051641,0.588287,1.068535,0.480394,28.99894,46.58884,,E4:65:B8:2C:73:48
1777798373621,168691,RMS,0.055455,0.105864,0.051355,0.622031,1.359242,0.520574,28.67745,47.51649,,E4:65:B8:2C:73:48
1777798380583,168698,RMS,0.05412,0.108544,0.052356,0.607118,1.062362,0.558248,28.77904,47.2003,,E4:65:B8:2C:73:48
1777798387547,168705,RMS,0.053514,0.102718,0.052407,0.527361,0.951472,0.558803,29.09634,47.28752,,E4:65:B8:2C:73:48
1777798394715,168712,RMS,0.053644,0.105463,0.051523,0.759524,0.880518,0.520244,29.07174,43.34501,,E4:65:B8:2C:73:48
1777798401521,168719,RMS,0.053241,0.104667,0.052259,0.561683,0.958048,0.4405,28.94998,47.57844,,E4:65:B8:2C:73:48
1777798408644,168726,RMS,0.055376,0.104304,0.053217,0.501463,1.521083,0.484009,28.99891,47.47757,,E4:65:B8:2C:73:48
1777798415604,168733,RMS,0.054174,0.103092,0.052194,0.495341,0.897186,0.50148,29.02289,47.48817,,E4:65:B8:2C:73:48
1777798422568,168740,RMS,0.056206,0.105563,0.052158,0.604223,1.212772,0.447778,28.68134,48.43821,,E4:65:B8:2C:73:48
1777798429736,168747,RMS,0.05496,0.106618,0.052211,0.621284,1.268151,0.668799,28.94954,46.42591,,E4:65:B8:2C:73:48
1777798436699,168754,RMS,0.054289,0.104237,0.053377,0.487222,0.957227,0.471394,29.07195,46.26486,,E4:65:B8:2C:73:48
1777798443664,168761,RMS,0.054578,0.104017,0.053472,0.646112,1.124719,0.581057,29.16973,47.25418,,E4:65:B8:2C:73:48
1777798450625,168768,RMS,0.054967,0.105451,0.05335,0.57456,1.31013,0.432985,29.12086,47.41332,,E4:65:B8:2C:73:48
1777798457589,168775,RMS,0.053641,0.108772,0.053285,0.568444,1.169608,0.412141,28.99894,46.91854,,E4:65:B8:2C:73:48
1777798464552,168782,RMS,0.057271,0.104056,0.052169,0.514301,1.01557,0.578431,28.77888,47.79756,,E4:65:B8:2C:73:48
1777798471720,168789,RMS,0.052999,0.105239,0.051297,0.573613,0.963775,0.373773,28.95001,46.73576,,E4:65:B8:2C:73:48
1777798478683,168796,RMS,0.05466,0.104184,0.051719,0.61899,1.097134,0.538864,28.92538,48.01911,,E4:65:B8:2C:73:48
1777798485646,168803,RMS,0.055097,0.103495,0.0536,0.458889,1.253573,0.491481,28.90106,44.75903,,E4:65:B8:2C:73:48
1777798492610,168810,RMS,0.055063,0.10728,0.051303,0.728426,1.124005,0.528908,28.80299,47.16397,,E4:65:B8:2C:73:48
1777798499573,168817,RMS,0.053833,0.105746,0.054003,0.674251,1.193021,0.488287,28.901,47.30647,,E4:65:B8:2C:73:48
1777798506536,168824,RMS,0.053931,0.10714,0.051978,0.592907,1.094226,0.504812,29.07188,46.86463,,E4:65:B8:2C:73:48
1777798513708,168831,RMS,0.053868,0.104266,0.052495,0.603346,1.029447,0.507973,29.09641,47.26247,,E4:65:B8:2C:73:48
1777798520667,168838,RMS,0.054884,0.103168,0.053086,0.487856,0.86302,0.469639,28.82788,47.56517,,E4:65:B8:2C:73:48
1777798527630,168845,RMS,0.053066,0.104002,0.053091,0.436047,1.093642,0.475002,29.09661,47.10829,,E4:65:B8:2C:73:48
1777798534593,168852,RMS,0.053929,0.102715,0.052353,0.585762,1.20267,0.481389,29.04628,45.66531,,E4:65:B8:2C:73:48
1777798541557,168859,RMS,0.053477,0.104874,0.051521,0.526132,0.767287,0.45892,28.90046,46.04894,,E4:65:B8:2C:73:48
1777798548724,168866,RMS,0.053223,0.104514,0.051872,0.553027,1.318874,0.371412,29.04779,48.36481,,E4:65:B8:2C:73:48
1777798555688,168873,RMS,0.051843,0.108531,0.051396,0.48455,1.13362,0.444568,28.85219,47.52153,,E4:65:B8:2C:73:48
1777798562652,168880,RMS,0.053405,0.105845,0.052597,0.514454,0.863048,0.514812,29.04737,46.09654,,E4:65:B8:2C:73:48
1777798569614,168887,RMS,0.053613,0.105184,0.053078,0.504494,0.955774,0.530538,28.82723,47.84804,,E4:65:B8:2C:73:48
1777798576782,168894,RMS,0.054709,0.105603,0.052535,0.509922,0.918803,0.432499,29.023,43.16232,,E4:65:B8:2C:73:48
1777798583745,168901,RMS,0.052919,0.106328,0.051147,0.383468,1.032499,0.541828,29.09658,46.66814,,E4:65:B8:2C:73:48
1777798590709,168908,RMS,0.053923,0.106277,0.051712,0.602868,1.152935,0.44022,29.09658,46.36811,,E4:65:B8:2C:73:48
1777798597672,168915,RMS,0.054388,0.106819,0.051537,0.797842,1.507872,0.545716,28.90044,47.5119,,E4:65:B8:2C:73:48
1777798604635,168922,RMS,0.054361,0.105697,0.052444,0.615341,1.066967,0.472785,29.09625,47.1697,,E4:65:B8:2C:73:48
1777798611600,168929,RMS,0.0547,0.107794,0.053287,0.561007,1.047197,0.517258,28.87675,46.51404,,E4:65:B8:2C:73:48
1777798618563,168936,RMS,0.054619,0.103624,0.053574,0.512322,1.069854,0.501259,29.3161,45.94266,,E4:65:B8:2C:73:48
1777798625729,168943,RMS,0.054378,0.105397,0.051318,0.496392,0.901467,0.446424,29.19407,46.6791,,E4:65:B8:2C:73:48
1777798632694,168950,RMS,0.053141,0.1025,0.051555,0.65762,1.01362,0.426969,29.14519,47.33152,,E4:65:B8:2C:73:48
1777798639657,168957,RMS,0.054106,0.104034,0.053465,0.575345,0.981687,0.525815,29.19422,46.25323,,E4:65:B8:2C:73:48
1777798646620,168964,RMS,0.055207,0.105478,0.05251,0.523358,1.016403,0.52294,28.94985,46.51136,,E4:65:B8:2C:73:48
1777798653788,168971,RMS,0.054262,0.107216,0.052279,0.530835,1.134894,0.614418,29.26672,47.28464,,E4:65:B8:2C:73:48
1777798660751,168978,RMS,0.052946,0.1063,0.051996,0.426692,1.099456,0.559351,29.04765,47.18559,,E4:65:B8:2C:73:48
1777798667714,168985,RMS,0.054607,0.103314,0.050871,0.518722,0.941967,0.386138,28.90092,43.46065,,E4:65:B8:2C:73:48
1777798674677,168992,RMS,0.052961,0.107287,0.054111,0.559546,1.084941,0.573753,28.97443,48.77885,,E4:65:B8:2C:73:48
1777798681641,168999,RMS,0.052899,0.109693,0.052634,0.496566,1.288363,0.557476,28.9744,46.77558,,E4:65:B8:2C:73:48
1777798688604,169006,RMS,0.054353,0.105085,0.052354,0.737867,1.141567,0.452545,29.21837,47.71257,,E4:65:B8:2C:73:48
1777798695567,169013,RMS,0.055103,0.107404,0.053487,0.448979,1.083364,0.578405,29.4134,47.41835,,E4:65:B8:2C:73:48
1777798702735,169020,RMS,0.054383,0.103608,0.052197,0.494371,1.062627,0.487176,28.90058,45.81834,,E4:65:B8:2C:73:48
1777798709698,169027,RMS,0.053376,0.105242,0.051318,0.544519,1.064596,0.420406,28.18853,47.78709,,E4:65:B8:2C:73:48
1777798716660,169034,RMS,0.054816,0.109479,0.052606,0.419298,1.282029,0.359695,29.31631,47.09983,,E4:65:B8:2C:73:48
1777798723624,169041,RMS,0.055441,0.105407,0.05273,0.477549,1.06231,0.58914,29.60932,48.0567,,E4:65:B8:2C:73:48
1777798730792,169048,RMS,0.052242,0.107358,0.051235,0.494547,1.114176,0.515221,28.94983,45.41907,,E4:65:B8:2C:73:48
1777798737755,169055,RMS,0.053123,0.107458,0.051866,0.477649,1.068128,0.453694,28.38541,47.8146,,E4:65:B8:2C:73:48
1777798744719,169062,RMS,0.052905,0.105675,0.052805,0.579563,1.029176,0.495609,29.1453,47.37476,,E4:65:B8:2C:73:48
1777798751687,169069,RMS,0.052911,0.105651,0.052651,0.488126,1.059251,0.579118,29.14536,47.19135,,E4:65:B8:2C:73:48
1777798758645,169076,RMS,0.053052,0.101603,0.051591,0.557515,0.905131,0.488364,28.73002,43.78799,,E4:65:B8:2C:73:48
1777798765608,169083,RMS,0.052792,0.104891,0.050725,0.459726,1.151651,0.457971,28.90122,47.99604,,E4:65:B8:2C:73:48
1777798772572,169090,RMS,0.053762,0.102221,0.052162,0.535716,0.966121,0.426851,29.16972,48.31378,,E4:65:B8:2C:73:48
1777798779740,169097,RMS,0.053503,0.106371,0.051641,0.444643,1.12202,0.451777,29.09641,46.00663,,E4:65:B8:2C:73:48
1777798786703,169104,RMS,0.053532,0.103879,0.052686,0.4643,1.216734,0.605708,29.023,45.42884,,E4:65:B8:2C:73:48
1777798793665,169111,RMS,0.05403,0.10529,0.053327,0.665789,1.027587,0.429384,28.94983,46.37547,,E4:65:B8:2C:73:48
1777798800860,169118,RMS,0.052556,0.103609,0.050977,0.745335,1.370832,0.486495,29.16963,47.46444,,E4:65:B8:2C:73:48
1777798807797,169125,RMS,0.054645,0.109379,0.052803,0.60641,1.064964,0.46725,28.87591,47.44626,,E4:65:B8:2C:73:48
1777798814761,169132,RMS,0.053604,0.102061,0.051174,0.494547,0.752177,0.574054,29.07198,45.80764,,E4:65:B8:2C:73:48
1777798821723,169139,RMS,0.054667,0.109588,0.05349,0.676629,1.522243,0.516045,29.04777,47.79252,,E4:65:B8:2C:73:48
1777798828693,169146,RMS,0.055504,0.103,0.052349,0.54347,1.108939,0.472614,29.09498,47.60496,,E4:65:B8:2C:73:48
1777798835650,169153,RMS,0.054211,0.101686,0.053241,0.576881,0.920456,0.432124,28.63205,47.33691,,E4:65:B8:2C:73:48
