

RMS,348,0.057797,0.107251,0.059058,0.584764,1.271396,1.048033,22.83178,35.71874,53.28303,E4:65:B8:2C:73:48
RMS,355,0.058837,0.110096,0.05791,0.663527,1.540417,0.656997,22.04595,35.62851,53.90304,E4:65:B8:2C:73:48
RMS,362,0.059801,0.110762,0.051297,0.666357,1.243547,0.654598,22.78284,35.97764,54.7565,E4:65:B8:2C:73:48
RMS,369,0.059189,0.110323,0.057533,0.556589,1.358279,0.726456,22.09284,35.63608,53.15453,E4:65:B8:2C:73:48
RMS,376,0.058561,0.112295,0.056823,0.665052,1.282768,0.666176,22.66031,35.95893,54.73792,E4:65:B8:2C:73:48
RMS,383,0.0599,0.11018,0.059634,0.749568,1.357378,0.818618,22.73382,35.68081,53.15944,E4:65:B8:2C:73:48
RMS,390,0.058455,0.108429,0.058531,0.643587,1.214537,0.753228,22.41475,35.63228,52.74461,E4:65:B8:2C:73:48
RMS,397,0.059183,0.109629,0.059151,0.634465,1.194764,0.699448,22.8319,35.64181,53.17923,E4:65:B8:2C:73:48
RMS,404,0.05803,0.10886,0.058616,0.849449,1.228828,0.870748,22.70902,35.69427,53.1294,E4:65:B8:2C:73:48
RMS,411,0.058698,0.107027,0.054983,0.58706,0.939317,0.731838,22.83191,35.68982,53.16676,E4:65:B8:2C:73:48
RMS,418,0.059879,0.111693,0.057687,0.615045,1.416562,0.7555,22.78275,35.69761,53.00661,E4:65:B8:2C:73:48
RMS,425,0.059935,0.109726,0.059857,0.586515,1.252287,0.781193,22.68441,34.82909,50.73575,E4:65:B8:2C:73:48
RMS,432,0.058646,0.111836,0.059989,0.552144,1.283692,0.834525,22.97894,35.87678,54.12718,E4:65:B8:2C:73:48
RMS,439,0.057887,0.108812,0.057629,0.529576,0.924018,0.770947,22.73365,35.87661,53.94614,E4:65:B8:2C:73:48
RMS,446,0.060786,0.108755,0.057141,0.556884,1.067262,0.840149,22.83188,35.63889,53.71226,E4:65:B8:2C:73:48
RMS,453,0.060235,0.10821,0.059495,0.614329,1.131226,0.795629,22.66016,36.09387,55.10958,E4:65:B8:2C:73:48

RMS,149,0.056601,0.109319,0.057243,0.476051,1.143183,0.695135,22.92983,35.49073,52.4852,E4:65:B8:2C:73:48
RMS,151,0.056106,0.108832,0.060298,0.505215,1.153613,0.754422,23.02809,35.23743,51.88276,E4:65:B8:2C:73:48

RMS,176,0.056643,0.10662,0.057916,0.69864,1.072291,0.63179,23.05259,35.7197,53.24444,E4:65:B8:2C:73:48
RMS,178,0.057309,0.109391,0.059057,0.55212,1.160437,0.653814,22.85645,34.57933,49.52887,E4:65:B8:2C:73:48
